"","PID","county","state","area","popdensity","popwhite","popblack","popamerindian","popother","percwhite","percblack","percamerindan","percasian","percother","popadults","perchsd","percollege","percprof","poppovertyknown","percpovertyknown","percbelowpoverty","percchildbelowpovert","percadultpoverty","percelderlypoverty","inmetro","category","total","asian","per","asianper"
"292",2023,"COLUMBIANA","OH",0.031,3492.77419,106369,1409,174,105,98.2387602,1.30130407,0.16070043,0.20226089,0.0969744,70249,71.8003103,13.0905778,2.8797563,106943,98.7688869,15.8916432,23.2200959,13.6442561,12.0377504,1,"AAU",108276,219,0.202260888839632,"small"
"293",2024,"COSHOCTON","OH",0.034,1041.97059,34819,415,68,13,98.2837948,1.17142293,0.191944,0.31614305,0.03669518,22878,71.3305359,11.6793426,2.42154034,34833,98.3233127,13.188643,17.751112,11.1867496,12.1505376,0,"AAR",35427,112,0.316143054732266,"small"
"294",2025,"CRAWFORD","OH",0.023,2081.30435,47361,253,67,73,98.9367036,0.52851473,0.1399624,0.24232296,0.15249634,30958,73.8193682,14.258027,2.9717682,47189,98.5773971,11.5916845,15.418153,10.1218333,10.4140383,1,"AAU",47870,116,0.242322958011281,"small"
"295",2026,"CUYAHOGA","OH",0.026,54313.0769,1025756,350185,2533,15581,72.638407,24.7981787,0.17937315,1.28068039,1.10336086,943924,74.0130561,25.0853882,7.35673635,1388547,98.3292733,13.7661167,21.5809764,11.6755057,10.213391,1,"AAU",1412140,18085,1.28068038579744,"large"
"296",2027,"DARKE","OH",0.036,1489.41667,53067,184,96,158,98.9705142,0.34316194,0.17904101,0.2126112,0.29467166,34048,73.4580592,13.475094,3.21898496,52557,98.0193588,8.98643378,12.1345723,7.14033102,9.59320612,0,"AAR",53619,114,0.212611201253287,"small"
"297",2028,"DEFIANCE","OH",0.023,1710.86957,36962,493,80,1694,93.931385,1.25285896,0.20330368,0.30749682,4.30495553,24362,76.7670963,18.1881619,3.44388802,38386,97.5501906,8.7584015,11.4322065,7.11092484,9.76641842,0,"AAR",39350,121,0.307496823379924,"small"
"298",2029,"DELAWARE","OH",0.027,2478.85185,64888,1424,104,128,96.9504998,2.12762778,0.15538855,0.57523644,0.19124744,41799,84.3728319,31.5940573,9.34232876,63986,95.602803,5.67311599,6.5723747,4.52441077,9.06414817,1,"HLU",66929,385,0.575236444590536,"large"
"299",2030,"ERIE","OH",0.014,5484.21429,69613,6312,150,439,90.6667188,8.22099793,0.19536592,0.34514646,0.57177093,50112,76.2392241,18.7380268,4.63761175,75406,98.2117506,8.98602233,12.6682741,7.13811263,9.33003597,0,"AAR",76779,265,0.345146459318303,"small"
"300",2031,"FAIRFIELD","OH",0.029,3567.62069,101610,1153,193,127,98.2109201,1.11442959,0.18654372,0.36535506,0.12275157,65269,78.751015,21.0773874,4.84763058,100916,97.5401359,8.77759721,11.6821249,6.9252938,10.5373526,1,"AAU",103461,378,0.365355061327457,"small"
"301",2032,"FAYETTE","OH",0.024,1144.41667,26593,662,50,59,96.8215248,2.41025268,0.18204325,0.37136824,0.21481104,17854,65.2850902,11.8740898,2.14517755,26886,97.8882983,16.2203377,21.9505379,13.5346455,15.9820151,0,"LAR",27466,102,0.371368237093133,"small"
"302",2033,"FRANKLIN","OH",0.034,28277.5588,783714,152840,2056,3390,81.5148574,15.8970375,0.21384657,2.02166133,0.35259721,597303,80.9987561,32.204593,9.14092178,935142,97.2650314,12.9900058,17.6378685,11.8183828,9.74934856,1,"HAU",961437,19437,2.02166132570309,"large"
"303",2034,"FULTON","OH",0.025,1539.92,37097,93,62,1109,96.3608499,0.24157099,0.16104733,0.35586264,2.88066913,23846,78.2563113,16.4765579,3.3296989,37995,98.6934386,6.22976707,7.58154831,4.93982309,8.1255161,1,"ALU",38498,137,0.35586264221518,"small"
"304",2035,"GALLIA","OH",0.026,1190.53846,29831,871,79,37,96.3720359,2.81385281,0.25521742,0.43936163,0.11953221,19586,64.1784948,14.9341366,4.32451751,29824,96.3494217,22.4885998,28.4607819,19.7789588,21.7653936,0,"LHR",30954,136,0.439361633391484,"small"
"305",2036,"GEAUGA","OH",0.024,3380.375,79629,1056,83,49,98.1510927,1.30163074,0.1023062,0.38457272,0.06039764,51290,82.0413336,31.6279977,9.12263599,80419,99.1248505,5.55217051,8.49137931,4.10188194,5.40397817,1,"HLU",81129,312,0.384572717523943,"small"
"306",2037,"GREENE","OH",0.025,5469.24,124081,9611,398,508,90.7482575,7.02913019,0.29108249,1.55999737,0.37153242,83757,82.3740105,31.956732,11.061762,130134,95.175198,9.49098621,12.0735213,8.7175598,7.88356241,1,"HAU",136731,2133,1.55999736709305,"large"
"307",2038,"GUERNSEY","OH",0.032,1219.5,38166,616,70,31,97.801353,1.57851579,0.17937679,0.36131611,0.07943829,25188,71.3593775,13.5143719,2.57265364,38112,97.6629766,17.4721872,24.3214731,15.0734936,14.3717608,0,"AAR",39024,141,0.361316113161132,"small"
"308",2039,"HAMILTON","OH",0.025,34649.12,672972,181145,1204,1709,77.6899384,20.9119308,0.13899343,1.06184515,0.19729217,551233,75.6496799,29.7883109,8.6172272,846909,97.7697558,13.2924553,19.570569,11.169832,10.6960613,1,"AAU",866228,9198,1.06184514931404,"large"
"309",2040,"HANCOCK","OH",0.031,2114.06452,63572,591,91,881,97.0031738,0.90179443,0.13885498,0.61187744,1.34429932,41492,82.919599,24.4504965,5.54564735,64198,97.958374,7.27748528,8.45006003,6.51807196,7.93665845,0,"HLR",65536,401,0.61187744140625,"large"
"310",2041,"HARDIN","OH",0.028,1111.10714,30661,236,66,33,98.5535663,0.75857414,0.21214361,0.36964418,0.10607181,18589,73.9523374,16.0309861,4.32513852,29111,93.5714056,16.3821236,21.816574,14.9368203,12.5945537,0,"AAR",31111,115,0.369644177300633,"small"
"311",2042,"HARRISON","OH",0.025,643.4,15645,393,22,10,97.2645322,2.44327013,0.13677339,0.09325459,0.06216972,10726,69.7557337,10.5537945,1.96718255,15808,98.2778987,19.6988866,29.3435341,18.2995358,11.9607843,0,"AHR",16085,15,0.0932545850170967,"small"
"312",2043,"HENRY","OH",0.025,1164.32,27951,147,53,862,96.0251477,0.5050158,0.18208053,0.32637076,2.96138519,18245,75.4343656,15.2589751,2.65826254,28491,97.8803078,6.96360254,8.67297428,5.1076843,9.92209922,0,"ALR",29108,95,0.326370757180157,"small"
"313",2044,"HIGHLAND","OH",0.034,1050.82353,34876,692,73,16,97.6153157,1.93685625,0.20432154,0.19872369,0.0447828,22784,66.4808638,12.3112711,2.49297753,35314,98.841245,16.4835476,19.4384226,14.3413749,18.1541141,0,"LAR",35728,71,0.198723690103,"small"
"314",2045,"HOCKING","OH",0.024,1063.875,25199,234,55,20,98.6918889,0.91646105,0.21540751,0.09791251,0.07833,16368,67.8457967,12.85435,2.71260997,24857,97.3524459,15.7098604,20.7745956,13.4820216,14.9915234,0,"LAR",25533,25,0.0979125053851878,"small"
"315",2046,"HOLMES","OH",0.025,1313.96,32706,52,24,24,99.5646747,0.1583001,0.07306158,0.13090201,0.07306158,17780,46.912261,9.33070866,1.72665917,31830,96.8979269,17.2447377,24.5171128,12.3522422,15.3579391,0,"LAR",32849,43,0.13090200614935,"small"
"316",2047,"HURON","OH",0.03,1874.66667,54982,597,85,423,97.7631579,1.06152205,0.15113798,0.27204836,0.75213371,34521,74.131688,13.4497842,2.95472321,55535,98.7464438,9.50391645,13.0375596,8.02076192,8.16840178,0,"AAR",56240,153,0.272048364153627,"small"
"317",2048,"JACKSON","OH",0.024,1259.58333,29895,218,53,25,98.8918293,0.72113794,0.17532253,0.12901092,0.08269931,19136,60.8800167,10.9845318,2.95255017,29874,98.8223619,24.1882573,30.1736614,21.0996006,24.1633681,0,"LHR",30230,39,0.129010916308303,"small"
"318",2049,"JEFFERSON","OH",0.022,3649.90909,75270,4488,167,107,93.7383247,5.5891803,0.20797529,0.33126603,0.13325363,54294,71.879029,13.8431503,2.81799094,78510,97.7732945,17.1494077,26.2505981,15.7419355,10.8577511,1,"AAU",80298,266,0.331266034023263,"small"
"319",2050,"KNOX","OH",0.03,1582.43333,46747,381,93,57,98.4707097,0.80256146,0.19590083,0.4107598,0.12006825,29992,75.2000533,16.771139,4.2011203,44269,93.2509005,12.4511509,18.1717025,10.5853414,9.88372093,0,"AAR",47473,195,0.410759800307543,"small"
"320",2051,"LAKE","OH",0.013,16576.8462,209879,3528,250,395,97.3920993,1.63713057,0.11600982,0.67146483,0.18329551,142348,81.0520696,23.6828055,5.20274257,213036,98.8570713,4.89729435,7.14098582,3.93348514,4.90623387,1,"HLU",215499,1447,0.671464832783447,"large"
"321",2052,"LAWRENCE","OH",0.026,2378.23077,60115,1559,57,28,97.2199761,2.52126662,0.09218229,0.12129249,0.04528253,39219,65.8787832,12.2083684,3.14643413,61007,98.6625481,23.5399216,33.2300024,21.1064359,16.3875266,1,"LHU",61834,75,0.121292492803312,"small"
"322",2053,"LICKING","OH",0.04,3207.5,125181,2217,247,180,97.568979,1.72798129,0.19251754,0.37022603,0.14029618,81642,76.4251243,18.1793685,4.53565567,124678,97.1769291,10.4998476,14.7950733,8.84336678,9.29430267,1,"AAU",128300,475,0.370226032735776,"small"
"323",2054,"LOGAN","OH",0.027,1567.03704,41156,804,58,52,97.2725124,1.90025999,0.13708343,0.56724179,0.12290239,26780,74.4884242,13.3233757,3.33457804,41566,98.2415505,10.4676899,13.5485,9.22106393,9.52197379,0,"AAR",42310,240,0.567241786811628,"large"
"324",2055,"LORAIN","OH",0.029,9349.17241,241549,21230,738,6130,89.0910499,7.83030768,0.27219817,0.54550283,2.26094141,169492,75.2820192,18.8616572,4.283978,265062,97.7634015,11.4912737,17.386122,9.42837411,8.42662074,1,"AAU",271126,1479,0.545502828943001,"large"
"325",2056,"LUCAS","OH",0.021,22017.1905,380155,68456,1164,7605,82.2203862,14.805747,0.25175134,1.07729674,1.64481866,289965,76.2340282,23.5504285,6.00589726,454351,98.2675874,15.268812,21.4916528,13.4944573,11.4228016,1,"AAU",462361,4981,1.07729674431883,"large"
"326",2057,"MADISON","OH",0.028,1323.85714,33947,2764,96,104,91.5803388,7.45656631,0.25898349,0.42354592,0.28056545,23896,69.4928021,13.3788082,2.67408771,32904,88.7665911,8.4275468,11.2765492,7.12069334,8.11343048,1,"AAU",37068,157,0.423545915614546,"small"
"327",2058,"MAHONING","OH",0.024,11033.5833,221109,39681,444,2587,83.4984857,14.9849324,0.16766992,0.37197042,0.97694161,176658,74.6006408,18.1757973,4.52342945,260264,98.2847821,15.9196047,25.0271849,13.8501553,10.7028532,1,"AAU",264806,985,0.371970423630885,"small"
"328",2059,"MARION","OH",0.024,2678.08333,60948,2707,148,186,94.8252793,4.21165635,0.23026418,0.44341413,0.28938607,41239,73.7578506,15.0270375,3.04323577,61526,95.7245543,12.7133244,18.2830355,10.7493876,10.0189036,0,"AAR",64274,285,0.443414133242057,"small"
"329",2060,"MEDINA","OH",0.025,4894.16,120504,850,172,144,98.4879939,0.69470553,0.14057571,0.55903362,0.11769129,76962,82.3978067,23.7026065,4.88552792,121055,98.9383265,5.52063112,7.85156137,4.21102969,6.32405892,1,"HLU",122354,684,0.559033623747487,"large"
"330",2061,"MEIGS","OH",0.025,919.48,22734,177,44,12,98.8993779,0.77000044,0.19141254,0.0870057,0.05220342,14772,64.0265367,11.677498,2.38288654,22665,98.5992082,26.0092654,34.9729464,23.6672906,19.9579341,0,"LHR",22987,20,0.0870056988732762,"small"
"331",2062,"MERCER","OH",0.028,1408.67857,39131,14,85,113,99.2089851,0.03549426,0.21550085,0.25353041,0.28648936,23780,75.4793944,14.1000841,3.32632464,38961,98.7779834,6.70414004,7.62704884,5.68931069,8.04411765,0,"ALR",39443,100,0.253530410972796,"small"
"332",2063,"MIAMI","OH",0.024,3882.58333,90519,1779,158,120,97.1421519,1.90916701,0.16956064,0.65034019,0.12878024,59893,76.5665437,19.2777119,4.43457499,92127,98.8678071,8.35151476,12.3240006,6.30440618,8.91394114,1,"AAU",93182,606,0.650340194458157,"large"
"333",2064,"MONROE","OH",0.026,596.038462,15437,19,26,3,99.6128283,0.12260438,0.16777441,0.07743434,0.01935859,10196,69.4488035,10.513927,2.59905845,15276,98.5739175,21.4912281,28.809219,18.6889987,19.7591146,0,"AHR",15497,12,0.077434342130735,"small"
"334",2065,"MONTGOMERY","OH",0.027,21252.1852,463551,101817,1065,1490,80.7848953,17.7440577,0.18560183,1.02577687,0.25966829,371530,77.7571125,26.5504804,7.0042796,561952,97.933633,12.6286587,19.4520723,10.6043371,9.44086822,1,"AAU",573809,5886,1.02577687000378,"large"
"335",2066,"MORGAN","OH",0.025,567.76,13524,570,64,24,95.2796956,4.01578132,0.45089474,0.08454276,0.16908553,8980,71.5812918,11.3808463,2.31625835,13924,98.0977878,21.2079862,31.325,17.9487179,14.8148148,0,"AHR",14194,12,0.0845427645484007,"small"
"336",2067,"MORROW","OH",0.024,1156.20833,27579,64,49,19,99.3873653,0.23063894,0.17658294,0.13694187,0.06847094,17158,71.3253293,12.1051405,2.54691689,27440,98.8864464,11.0750729,17.3749057,8.39833593,8.89809849,0,"AAR",27749,38,0.136941871779163,"small"
"337",2068,"MUSKINGUM","OH",0.041,2001.65854,78125,3468,214,109,95.1954477,4.225764,0.26075937,0.18521226,0.13281669,51692,71.140602,15.3234543,3.57308674,80009,97.4911049,14.7208439,21.3569812,12.6231667,11.137507,0,"AAR",82068,152,0.185212263001413,"small"
"338",2069,"NOBLE","OH",0.024,472.333333,11301,7,15,4,99.6912491,0.06175018,0.13232181,0.07939308,0.03528582,7235,69.8548721,8.84588804,1.57567381,11176,98.5885674,16.3743737,22.7357901,12.8071997,16.4845173,0,"AAR",11336,9,0.0793930839802399,"small"
"339",2070,"OTTAWA","OH",0.016,2501.8125,39029,265,51,590,97.5018112,0.66202004,0.12740763,0.23482975,1.4739314,26931,75.8568193,19.338309,4.21447403,39392,98.4086537,6.61301787,9.54335557,5.25392428,6.72342557,0,"ALR",40029,94,0.234829748432387,"small"
"340",2071,"PAULDING","OH",0.025,819.52,19920,236,54,258,97.2276455,1.15189379,0.26356892,0.09761812,1.25927372,12456,72.2302505,11.4884393,2.82594733,20298,99.0726279,9.78914179,11.9703215,8.16975645,11.2109012,0,"AAR",20488,20,0.0976181179226864,"small"
"341",2072,"PERRY","OH",0.023,1372.04348,31408,57,46,25,99.5278385,0.18062553,0.14576798,0.06654625,0.07922173,19411,68.5539127,10.1076709,2.18432847,31255,99.0430016,19.0657495,25.3889985,16.3782957,16.7218221,0,"AHR",31557,21,0.0665462496435022,"small"
"342",2073,"PICKAWAY","OH",0.03,1608.5,44867,3036,127,130,92.9789659,6.291576,0.26318516,0.19687079,0.26940213,31380,69.7100064,13.0943276,2.93499044,42392,87.8499637,12.0777505,16.3463189,9.94214435,12.4391393,1,"AAU",48255,95,0.196870790591649,"small"
"343",2074,"PIKE","OH",0.026,932.653846,23807,327,72,2,98.1772444,1.34850922,0.29691946,0.16907914,0.00824776,15099,60.7722366,12.4445328,3.23862507,23830,98.2720937,26.5757449,36.915078,22.2239587,22.7062546,0,"LHR",24249,41,0.169079137284012,"small"
"344",2075,"PORTAGE","OH",0.03,4752.83333,136998,3906,292,198,96.0816355,2.73941859,0.20479013,0.83529123,0.13886454,82726,79.3100114,21.8818751,6.58680463,133447,93.5911912,11.9088477,13.3814451,12.1537341,7.97863462,1,"AAU",142585,1191,0.835291229792755,"large"
"345",2076,"PREBLE","OH",0.025,1604.52,39819,147,53,29,99.2670705,0.36646474,0.13212674,0.16204223,0.07229576,25469,72.4606384,11.233264,2.39899486,39614,98.7560143,10.1883173,15.565561,8.12505639,8.24067022,0,"AAR",40113,65,0.162042230698277,"small"
"346",2077,"PUTNAM","OH",0.029,1166.17241,33197,26,44,527,98.1607972,0.07687986,0.13010438,0.07392294,1.55829563,20028,77.5064909,15.7080088,2.8060715,33390,98.7314823,5.75621444,7.14017991,4.23869967,7.95176182,0,"ALR",33819,25,0.073922942724504,"small"
"347",2078,"RICHLAND","OH",0.029,4349.55172,115078,9981,223,277,91.2325487,7.91282494,0.1767919,0.45823192,0.2196025,81363,73.5321952,16.7975615,3.42170274,122328,96.9802675,11.2517167,16.4937951,8.9708687,10.6330901,1,"AAU",126137,578,0.458231922433544,"small"
"348",2079,"ROSS","OH",0.041,1690.97561,64362,4467,155,80,92.8342709,6.44309823,0.22356844,0.38367229,0.11539016,45531,67.5803299,14.1156575,2.99795744,63449,91.5173806,17.7496887,24.8676325,15.0094603,15.4179338,0,"LHR",69330,266,0.383672291937112,"small"
"349",2080,"SANDUSKY","OH",0.024,2581.79167,58282,1553,94,1892,94.059358,2.50633443,0.15170344,0.22916902,3.05343511,38993,76.6163157,16.2824097,3.40061037,60811,98.140826,8.99672757,12.030513,7.50127931,8.76451954,0,"AAR",61963,142,0.229169020221745,"small"
"350",2081,"SCIOTO","OH",0.035,2295.05714,77253,2458,409,81,96.1731423,3.05999228,0.50916877,0.15685884,0.10083783,51585,63.7569061,13.7772608,3.17534167,76736,95.5295231,25.7923269,37.6523745,23.5231677,15.1068091,0,"LHR",80327,126,0.15685883949357,"small"
"351",2082,"SENECA","OH",0.033,1810.09091,57474,1172,90,763,96.2181709,1.96206452,0.15067048,0.39174326,1.27735088,36666,75.2604593,15.6221022,3.03005509,57655,96.5211859,10.7518862,14.3172859,9.29836624,9.27675988,0,"AAR",59733,234,0.391743257495857,"small"
"352",2083,"SHELBY","OH",0.025,1796.6,43789,615,49,69,97.4930424,1.36925303,0.10909496,0.87498608,0.15362351,27365,72.943541,17.3762105,3.66892015,44127,98.245575,7.74582455,10.54634,5.95581568,8.73122118,0,"AAR",44915,393,0.874986084826895,"large"
"353",2084,"STARK","OH",0.034,10811.3235,339421,25052,950,633,92.3380987,6.81529442,0.25844363,0.41595821,0.17220507,241153,76.0090067,18.9896041,4.62030329,359231,97.7273284,11.0605711,16.399197,9.51066888,8.45844662,1,"AAU",367585,1529,0.41595821374648,"small"
"354",2085,"SUMMIT","OH",0.024,21457.9167,446902,61185,1065,849,86.7787724,11.8808132,0.20680013,0.96875667,0.16485757,337442,78.3393887,24.7331393,6.25529721,506100,98.2737529,12.1499704,18.0813265,10.8654209,8.22432118,1,"AAU",514990,4989,0.968756674886891,"large"
"355",2086,"TRUMBULL","OH",0.037,6157.10811,210915,15221,341,363,92.5825129,6.68135708,0.14968417,0.42710469,0.15934121,149822,75.2492958,15.5998451,3.78849568,225230,98.8661753,11.4047862,16.9653149,9.38910671,9.85596375,1,"AAU",227813,973,0.427104686738685,"small"
"356",2087,"TUSCARAWAS","OH",0.034,2473.23529,83107,623,138,35,98.8310144,0.74087287,0.16410988,0.22238078,0.04162207,55192,71.9180316,13.0834179,3.02036527,82852,98.5277679,11.1222421,14.39584,9.78198126,10.4047334,1,"AAU",84090,187,0.222380782494946,"small"
"357",2088,"UNION","OH",0.026,1229.57692,30563,1168,57,49,95.6019894,3.65353937,0.17829773,0.4129,0.15327348,20527,76.1631023,16.9825108,3.84858966,30117,94.2068879,7.43101903,9.46814728,5.77602449,9.76408912,0,"AAR",31969,132,0.41289999687197,"small"
"358",2089,"VAN WERT","OH",0.024,1269.33333,29900,193,31,262,98.1486345,0.63353466,0.10175945,0.25603992,0.86003151,19497,79.2327025,15.1100169,3.1902344,30007,98.4998687,7.09167861,7.60100707,6.06022585,9.22109675,0,"ALR",30464,78,0.256039915966387,"small"
"359",2090,"VINTON","OH",0.024,462.416667,11071,4,16,4,99.7567129,0.03604253,0.14417012,0.0270319,0.03604253,6963,58.6959644,7.91325578,1.56541721,10937,98.5492882,23.6079364,31.7708333,22.2259753,14.9176955,0,"LHR",11098,3,0.0270318976392143,"small"
"360",2091,"WARREN","OH",0.023,4952.56522,110526,2415,231,110,97.0300854,2.12011342,0.20279346,0.55043939,0.09656831,73151,75.4671843,24.4193518,5.90832661,109393,96.0354318,6.35232602,8.71549016,5.07858441,7.22380639,1,"ALU",113909,627,0.550439385825527,"large"
"361",2092,"WASHINGTON","OH",0.038,1638.26316,61129,774,111,55,98.1928872,1.2432936,0.1783018,0.29716966,0.08834774,40411,77.5061246,19.0096756,4.35524981,60627,97.3865133,13.6737757,17.9894516,12.0116635,12.6052655,1,"AAU",62254,185,0.297169659780898,"small"
"362",2093,"WAYNE","OH",0.033,3074.57576,99131,1557,130,108,97.7035511,1.53457979,0.12812805,0.5272962,0.10644484,62178,73.5967706,18.4454309,4.79590852,98285,96.8697332,11.6558987,17.2130572,9.51515592,8.91176271,0,"AAR",101461,535,0.527296202481742,"large"
"363",2094,"WILLIAMS","OH",0.025,1478.24,36366,23,46,394,98.4035069,0.06223617,0.12447235,0.34365191,1.0661327,23340,76.092545,14.4987147,2.70779777,36499,98.7633943,7.55363161,10.6865843,5.92573754,7.44215134,0,"AAR",36956,127,0.343651910379911,"small"
"364",2095,"WOOD","OH",0.037,3061.32432,109303,1168,197,1573,96.4986007,1.03117358,0.17392226,0.90757401,1.38872948,64052,83.7616312,29.0951102,8.33541498,104553,92.3050437,10.5726282,8.76044005,12.2235902,6.93142742,1,"HAU",113269,1028,0.907574005244153,"large"
"365",2096,"WYANDOT","OH",0.024,927.25,22087,20,20,62,99.2495731,0.08987148,0.08987148,0.29208232,0.2786016,14361,76.4709978,13.7107444,2.54856904,21743,97.7037836,8.49468795,9.99170124,7.31604292,9.76552435,0,"AAR",22254,65,0.292082322279141,"small"
"366",2981,"ADAMS","WI",0.041,382.487805,15001,375,125,125,95.6574417,2.39127662,0.79709221,0.35709731,0.79709221,11378,66.9801371,12.4274917,2.39057831,14534,92.6795052,14.4351177,22.3008305,13.3100559,10.1867572,0,"LAR",15682,56,0.357097309016707,"small"
"367",2982,"ASHLAND","WI",0.054,301.981481,14749,17,1478,17,90.4458208,0.10424971,9.06359232,0.28208745,0.10424971,10262,75.3069577,18.3200156,4.36562074,15573,95.4988655,16.2203814,20.3220685,15.1600512,13.2975552,0,"AAR",16307,46,0.282087447108604,"small"
"368",2983,"BARRON","WI",0.053,768.867925,40346,40,209,60,99.008589,0.09815951,0.51288344,0.23312883,0.14723926,26198,72.9750363,19.425147,3.24452248,39931,97.990184,11.5524279,14.4092998,9.94820158,11.7280176,0,"AAR",40750,95,0.233128834355828,"small"
"369",2984,"BAYFIELD","WI",0.089,157.393258,12707,29,1240,8,90.71245,0.20702456,8.85208452,0.17133067,0.05711022,9418,78.5410915,25.8228923,5.83988108,13833,98.7507139,16.5835321,23.4879306,14.4289143,13.2549788,0,"AAR",14008,24,0.171330668189606,"small"
"370",2985,"BROWN","WI",0.032,6081.0625,186621,1012,3869,570,95.9027514,0.52005714,1.98824219,1.29603174,0.29291756,120575,82.6439975,26.2931785,4.62450757,189369,97.3149224,9.16570294,12.0873618,8.08561665,7.96336775,1,"HAU",194594,2522,1.29603173787475,"large"
"371",2986,"BUFFALO","WI",0.04,339.6,13521,5,22,7,99.5362191,0.03680801,0.16195524,0.21348645,0.05153121,8918,72.6059655,17.9412424,3.13971743,13337,98.1816843,11.9067257,15.2720243,9.63907813,13.1345403,0,"AAR",13584,29,0.213486454652532,"small"
"372",2987,"BURNETT","WI",0.053,246.867925,12497,22,532,9,95.5136044,0.1681443,4.06603485,0.18343014,0.0687863,9045,72.2830293,13.6760641,2.99613046,12816,97.9516967,15.4884519,21.0293653,13.9379475,13.1688466,0,"AAR",13084,24,0.183430143686946,"small"
"373",2988,"CALUMET","WI",0.023,1490.91304,33910,29,146,33,98.8889213,0.0845703,0.42576769,0.50450556,0.09623516,20940,79.6561605,19.7803247,3.01337154,33952,99.0114024,4.87158341,6.22784325,3.72723875,6.39097744,1,"ALU",34291,173,0.504505555393543,"large"
"374",2989,"CHIPPEWA","WI",0.063,831.111111,51854,31,150,49,99.0336134,0.0592055,0.28647823,0.52711994,0.09358289,33195,74.9269468,18.1533363,2.78957674,50983,97.3701299,10.476041,13.9566861,8.59508956,10.579373,1,"AAU",52360,276,0.527119938884645,"large"
"375",2990,"CLARK","WI",0.072,439.541667,31437,29,91,52,99.33643,0.09163586,0.287547,0.12007457,0.16431257,19702,67.5362907,13.84631,2.50228403,30947,97.7881,13.7719327,18.0444728,11.4184117,13.0776485,0,"LAR",31647,38,0.120074572629317,"small"
"376",2991,"COLUMBIA","WI",0.046,980.173913,44469,243,136,104,98.6271292,0.53894606,0.30163236,0.30163236,0.23066004,29637,78.2535344,20.852313,3.54624287,43744,97.0191625,7.49359912,9.98292058,5.91446379,8.3589919,0,"AAR",45088,136,0.301632363378282,"small"
"377",2992,"CRAWFORD","WI",0.035,455.428571,15791,50,26,17,99.0652447,0.31367629,0.16311167,0.35131744,0.10664994,10169,72.3964992,16.599469,2.92064116,15562,97.6286073,14.6382213,19.4600675,12.3815621,13.4865437,0,"AAR",15940,56,0.351317440401506,"small"
"378",2993,"DANE","WI",0.073,5028.56164,344617,10511,1201,2090,93.8793467,2.86336952,0.32717218,2.36076113,0.56935042,225973,88.8986737,43.6264509,13.4715209,351558,95.7701895,10.4930054,8.76778118,12.1680107,4.97435064,1,"HAU",367085,8666,2.36076113161802,"large"
"379",2994,"DODGE","WI",0.054,1417.75926,74700,1142,215,305,97.5718074,1.49166003,0.28082916,0.25731789,0.39838556,49694,72.2783435,15.9254638,2.82327846,72840,95.1423085,6.64470071,8.39387394,5.17740489,8.25578798,0,"ALR",76559,197,0.257317885552319,"small"
"380",2995,"DOOR","WI",0.028,917.5,25387,29,178,49,98.8205527,0.11288439,0.69287661,0.18295056,0.19073569,17369,79.5670447,22.4883413,4.42167079,25318,98.5519657,9.82305079,13.938754,8.2382666,8.65316276,0,"AAR",25690,47,0.182950564421954,"small"
"381",2996,"DOUGLAS","WI",0.078,535.358974,40454,170,805,63,96.8772451,0.40710762,1.92777432,0.63700369,0.15086929,27060,77.2172949,20.9940872,4.97782705,40426,96.8101921,14.9210904,22.9435598,13.1049683,9.24704418,1,"AAU",41758,266,0.637003687916088,"large"
"382",2997,"DUNN","WI",0.052,690.557692,34929,172,95,80,97.2708792,0.47898855,0.26455763,1.76278927,0.22278537,19755,77.6613516,26.2870159,7.50696026,32837,91.4450416,16.6336754,15.1954674,18.6613878,11.8962601,0,"AAR",35909,633,1.76278927288423,"large"
"383",2998,"EAU CLAIRE","WI",0.038,2241.65789,82202,238,467,152,96.5004754,0.27939847,0.54823145,2.49345527,0.17843936,49336,82.7894438,29.8544673,7.55634831,80458,94.4531186,15.9437222,18.7430181,16.7685011,8.57514739,1,"HAU",85183,2124,2.49345526689598,"large"
"384",2999,"FLORENCE","WI",0.03,153,4562,4,14,6,99.3899782,0.08714597,0.30501089,0.08714597,0.13071895,3057,75.171737,15.6035329,2.78050376,4513,98.3224401,13.1398183,18.8417618,10.3640257,12.605042,0,"AAR",4590,4,0.0871459694989107,"small"
"385",3000,"FOND DU LAC","WI",0.044,2047.34091,88760,257,297,321,98.5313544,0.28529245,0.32969595,0.49731914,0.35633804,56764,77.5068706,20.8318653,3.66253259,87203,96.8029484,7.64423242,10.1088839,6.25657867,8.04270463,0,"AAR",90083,448,0.497319139016241,"large"
"386",3001,"FOREST","WI",0.06,146.266667,7842,127,780,13,89.3573382,1.44712853,8.88787603,0.15952598,0.14813127,5608,64.1226819,13.5699001,2.2467903,8581,97.778031,21.7806782,31.751365,19.6937066,14.349332,0,"LHR",8776,14,0.159525979945305,"small"
"387",3002,"GRANT","WI",0.069,713.971014,48838,76,76,40,99.1352712,0.15427087,0.15427087,0.47499188,0.08119519,29160,77.8806584,21.6803841,5.24348422,46314,94.0118545,13.7150754,15.1552225,12.9747224,13.6286394,0,"AAR",49264,234,0.474991880480676,"small"
